,bugged_date,receipt_date,deputy_id,political_party,state_code,deputy_name,receipt_social_security_number,receipt_description,establishment_name,receipt_value,year,month,day_of_week
198959,0,2012-04-25 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,00604538000105,Food and Meals,RESTAURANTE E BAR XIQUE XIQUE LTDA,444,2012,4,2
198960,0,2012-12-20 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,12550441000146,Food and Meals,SOHO RESATAURANTE,1192,2012,12,3
198961,0,2012-10-29 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,60342425000100,"Hosting, except for the Parliamentary in the Federal District.",MURUMBY HOTEIS LTDA,3956,2012,10,0
198962,0,2012-03-07 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,07027378000128,"Hosting, except for the Parliamentary in the Federal District.",VERDE VALE HOTEL S/A,413,2012,3,2
198963,0,2012-03-24 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,07027378000128,"Hosting, except for the Parliamentary in the Federal District.",VERDE VALE HOTEL S/A,331,2012,3,5
198966,0,2012-03-24 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,07027378000128,"Hosting, except for the Parliamentary in the Federal District.",VERDE VALES HOTEL S/A,331,2012,3,5
198967,0,2012-08-29 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,08193944000134,Renting of motor vehicles or chartering of boats,AERO TAXI,65,2012,8,2
198968,0,2012-08-29 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,08193944000134,Renting of motor vehicles or chartering of boats,AERO TAXI,60,2012,8,2
198969,0,2012-08-14 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,00524550000100,Renting of motor vehicles or chartering of boats,PONTO DE 606 AEROPORTO DE CONGONHAS,28,2012,8,1
198970,0,2012-12-18 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,03707075000103,Renting of motor vehicles or chartering of boats,RENTALMIX LOCADORA DE VEICULOS LTDA,450,2012,12,1
198971,0,2012-12-11 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,10592523000128,Maintenance of Office,LUIZ AUGUSTO GIMENEZ QUARTIN,1554,2012,12,1
198972,0,2012-07-11 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,00540252000103,Maintenance of Office,PAPELARIA ABC COM. E IND. LTDA,243,2012,7,2
198973,0,2012-08-29 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,00540252000103,Maintenance of Office,PAPELARIA ABC COM. E IND. LTDA,580,2012,8,2
198974,0,2012-12-12 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,00540252000103,Maintenance of Office,PAPELARIA ABC COM. E IND. LTDA.,4490,2012,12,2
198975,0,2012-05-31 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,00540252000103,Maintenance of Office,PAPELARIA ABC COM. E INDUSTRIA LTDA,527,2012,5,3
198976,0,2012-06-20 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,13431672000101,Maintenance of Office,RAIMUNDO JOÃO DE DEUS GOMES UTILIDADES ME,206,2012,6,2
198977,0,2012-03-31 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,08215644000109,Fuels and lubricants.,AM COMERCIAL DE COMBUSTÍVEIS LTDA,100,2012,3,5
198978,0,2012-11-27 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,42001013,Fuels and lubricants.,AUTO POSTO GASOL,125,2012,11,1
198979,0,2012-12-13 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,42001013,Fuels and lubricants.,AUTO POSTO GASOL LTDA,100,2012,12,3
198980,0,2012-10-26 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,04028876000105,Fuels and lubricants.,AUTO POSTO MADAGASCAR LTDA,70,2012,10,4
198981,0,2012-04-02 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,00672345000434,Fuels and lubricants.,AUTO POSTOS JB LTDA,80,2012,4,0
198982,0,2012-01-20 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,97626000400,Fuels and lubricants.,BRASAL COMBUSTÍVEIS,150,2012,1,4
198983,0,2012-10-23 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,00373589000173,Fuels and lubricants.,CAL COMBUSTÍVEIS AUTOMOTIVOS LTDA,120,2012,10,1
198984,0,2012-10-11 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,00661132000245,Fuels and lubricants.,CANAÃ COMBUSTÍVEIS PARA VEÍCULOS LTDA,30,2012,10,3
198985,0,2012-10-23 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,00661132000245,Fuels and lubricants.,CANAÃ COMBUSTÍVEIS PARA VEÍCULOS LTDA,70,2012,10,1
198986,0,2012-10-29 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,00661132000679,Fuels and lubricants.,CANAÃ COMBUSTÍVEIS PARA VEÍCULOS LTDA,50,2012,10,0
198987,0,2012-01-24 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,12211000306,Fuels and lubricants.,DRIVE CAR - TRANSPORTES E COMBRUSTÍVEIS LTDA,150,2012,1,1
198988,0,2012-01-21 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,12211000306,Fuels and lubricants.,DRIVE CAR - TRANSPORTES E COMBUSTÍVEIS LTDA,100,2012,1,5
198989,0,2012-03-05 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,38505000498,Fuels and lubricants.,GASOL- CONVER COMBUSTÍVEL AUTOMOTIVOS LTDA,125,2012,3,0
198990,0,2012-10-18 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,08962975000102,Fuels and lubricants.,JRM COMERCIO DE DERIVADOS DE PETROLEO  LTDA,60,2012,10,3
198991,0,2012-01-25 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,02989654001197,Fuels and lubricants.,MELHOR POSTO DE COMBUSTÍVEL LTDA,142,2012,1,2
198992,0,2012-03-21 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,72620412000135,Fuels and lubricants.,MORRO AZUL COM DE PETROLEO LTDA,124,2012,3,2
198993,0,2012-03-13 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,72620412000135,Fuels and lubricants.,MORRO AZUL COM. DE PETROLEO LTDA,121,2012,3,1
198994,0,2012-02-05 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,72620412000135,Fuels and lubricants.,MORRO AZUL COM. PETROLEO LTDA,119,2012,2,6
198995,0,2012-02-01 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,72620412000135,Fuels and lubricants.,MORRO AZUL COMERCIO DE PETROLEO,112,2012,2,2
198996,0,2012-03-08 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,72620412000135,Fuels and lubricants.,MORRO AZUL COMERCIO DE PETROLEO LTDA,140,2012,3,3
198997,0,2012-04-01 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,72620412000135,Fuels and lubricants.,MORRO AZUL COMERCIO DE PETROLEO LTDA,136,2012,4,6
198998,0,2012-04-12 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,72620412000135,Fuels and lubricants.,MORRO AZUL COMERCIO DE PETROLEO LTDA,122,2012,4,3
198999,0,2012-01-16 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,31708000452,Fuels and lubricants.,SINPETAXI- SIND. DOS PERM. DE TAXIS DO DF,120,2012,1,0
199000,0,2012-02-09 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,72620412000135,Fuels and lubricants.,MORRO AZUL COM. DE PETROLEO LTDA,108,2012,2,3
199001,0,2012-02-13 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,72620412000135,Fuels and lubricants.,MORRO AZUL COM. DE PETROLEO LTDA,70,2012,2,0
199002,0,2012-02-28 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,72620412000135,Fuels and lubricants.,MORRO AZUL COM. DE PETROLEO LTDA,130,2012,2,1
199003,0,2012-04-09 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,03606027000110,"Consultancies, Researches and Technical Works.",AGAPÊ INFORMÁTICA,1100,2012,4,0
199005,0,2012-04-09 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,03606027000110,"Consultancies, Researches and Technical Works.",AGAPÊ INFORMÁTICA,1064,2012,4,0
199006,0,2012-01-30 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,03606027000110,"Consultancies, Researches and Technical Works.",AGAPÊ INFORMÁTICA,2200,2012,1,0
199007,0,2012-09-28 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,15146943000102,"Consultancies, Researches and Technical Works.",AP SELF COMUNICAÇÃO LTDA EPP,9038,2012,9,4
199008,0,2012-02-02 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,57863854000119,"Consultancies, Researches and Technical Works.",CDN- COMUNICAÇÃO CORPORATIVA LTDA,9000,2012,2,3
199009,0,2012-09-27 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,05915318000116,"Consultancies, Researches and Technical Works.",ENTRELINHAS COMNUNICAÇÃO LTDA,8000,2012,9,3
199010,0,2012-06-21 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,05915318000116,"Consultancies, Researches and Technical Works.",ENTRELINHAS COMUNICAÇÃO LTDA,15000,2012,6,3
199011,0,2012-08-01 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,05915318000116,"Consultancies, Researches and Technical Works.",ENTRELINHAS COMUNICAÇÃO LTDA,5000,2012,8,2
199012,0,2012-09-03 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,05915318000116,"Consultancies, Researches and Technical Works.",ENTRELINHAS COMUNICAÇÃO LTDA,5000,2012,9,0
199013,0,2012-12-19 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,05915318000116,"Consultancies, Researches and Technical Works.",ENTRELINHAS COMUNICAÇÃO LTDA,30000,2012,12,2
199014,0,2012-07-02 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,05915318000116,"Consultancies, Researches and Technical Works.",ENTRELINHAS COMUNICAÇÃO LTDA,5000,2012,7,0
199015,0,2012-05-03 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,03606027000110,Dissemination of the Parliamentary Activity.,AGAPÊ INFORMÁTICA,1100,2012,5,3
199016,0,2012-06-01 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,03606027000110,Dissemination of the Parliamentary Activity.,AGAPÊ INFORMÁTICA,1100,2012,6,4
199017,0,2012-07-02 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,03606027000110,Dissemination of the Parliamentary Activity.,AGAPÊ INFORMATICA,1100,2012,7,0
199018,0,2012-07-31 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,03606027000110,Dissemination of the Parliamentary Activity.,AGAPÊ INFORMÁTICA,1100,2012,7,1
199019,0,2012-09-28 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,03606027000110,Dissemination of the Parliamentary Activity.,AGAPÊ INFORMÁTICA,1100,2012,9,4
199020,0,2012-10-31 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,03606027000110,Dissemination of the Parliamentary Activity.,AGAPÊ INFORMÁTICA,1100,2012,10,2
199021,0,2012-12-19 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,15146943000102,Dissemination of the Parliamentary Activity.,AP SELF MEDIA COMUNICAÇÃO LTDA EPP,777,2012,12,2
199022,0,2012-05-28 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,05059201000188,Dissemination of the Parliamentary Activity.,BRISA EDITORA GRÁFICA LTDA,523,2012,5,0
199023,0,2012-01-07 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,05048275000119,Dissemination of the Parliamentary Activity.,GRÁFICA CONTA FIO,12760,2012,1,5
199024,0,2012-02-06 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,05048275000119,Dissemination of the Parliamentary Activity.,GRAFICA CONTA FIO,3850,2012,2,0
199025,0,2012-05-30 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,05048275000119,Dissemination of the Parliamentary Activity.,GRÁFICA CONTA FIO,730,2012,5,2
199026,0,2012-06-05 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,10698626000177,Dissemination of the Parliamentary Activity.,NOSSA GRAFICA E EDITORA LTDA,5332,2012,6,1
199027,0,2012-06-28 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,10698626000177,Dissemination of the Parliamentary Activity.,NOSSA GRÁFICA E EDITORA LTDA,8050,2012,6,3
199028,0,2012-12-17 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,10698626000177,Dissemination of the Parliamentary Activity.,NOSSA GRÁFICA E EDITORA LTDA,6920,2012,12,0
199029,0,2012-08-22 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,07575651000159,Airline tickets,GOL LINHAS AÉREAS,384,2012,8,2
199030,0,2012-11-16 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,07575651000159,Airline tickets,GOL LINHAS AÉREAS,230,2012,11,4
199031,0,2012-08-23 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,02012862000160,Airline tickets,TAM LINHAS AÉREAS S.A.,464,2012,8,3
199032,0,2012-07-25 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,02012862000160,Airline tickets,TAM LINHAS AÉREAS S/A,864,2012,7,2
199033,0,2012-07-24 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,07575651000159,Airline tickets,VRG LINHAS AÉREAS,880,2012,7,1
199034,0,2012-06-27 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,12495240000193,Food and Meals,BAR E RESTAURANTE TIA ZÉLIA LTDA ME,1200,2012,6,2
199035,0,2012-07-12 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,12495240000193,Food and Meals,BAR E RESTAURANTE TIA ZÉLIA LTDA ME,3739,2012,7,3
199036,0,2012-03-06 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,11803844000197,Food and Meals,BOUQUET GRILLÉ- RESTAURANTE E BUFÉ LTDA,2700,2012,3,1
199037,0,2012-08-22 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,15575591000100,Food and Meals,PARRILLA FIGUEIRA DA VILLA,5696,2012,8,2
199038,0,2012-01-24 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,26435289000165,Food and Meals,SKYS LANCHES LTDA,20,2012,1,1
199039,0,2012-08-27 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,15249695000117,"Hosting, except for the Parliamentary in the Federal District.",BT AIRPORT HOTEIS LTDA,678,2012,8,0
199040,0,2012-07-24 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,05274349000216,"Hosting, except for the Parliamentary in the Federal District.",HOTEL COMFORT LTDA,150,2012,7,1
199041,0,2012-04-14 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,11842749000100,Renting of motor vehicles or chartering of boats,SERVIÇOS EXECUTIVO RENT A CAR,3500,2012,4,5
199042,0,2012-03-13 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,11842749000100,Renting of motor vehicles or chartering of boats,SERVIÇOS EXECUTIVOS RENT A CAR,3500,2012,3,1
199043,0,2012-05-14 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,11842749000100,Renting of motor vehicles or chartering of boats,SERVIÇOS EXECUTIVOS RENT A CAR,3500,2012,5,0
199044,0,2012-06-14 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,11842749000100,Renting of motor vehicles or chartering of boats,SERVIÇOS EXECUTIVOS RENT A CAR,3500,2012,6,3
199046,0,2012-08-14 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,11842749000100,Renting of motor vehicles or chartering of boats,SERVIÇOS EXECUTIVOS RENT A CAR,3500,2012,8,1
199047,0,2012-09-14 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,11842749000100,Renting of motor vehicles or chartering of boats,SERVIÇOS EXECUTIVOS RENT A CAR,3500,2012,9,4
199049,0,2012-11-14 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,11842749000100,Renting of motor vehicles or chartering of boats,SERVIÇOS EXECUTIVOS RENT A CAR,3500,2012,11,2
199050,0,2012-10-31 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,11842749000100,Renting of motor vehicles or chartering of boats,SERVIÇOS EXECUTIVOS RENT A CAR,1750,2012,10,2
199051,0,2012-12-13 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,11842749000100,Renting of motor vehicles or chartering of boats,SERVIÇOS EXECUTIVOS RENT A CAR,3500,2012,12,3
199052,1,2012-01-01 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,11842749000100,Renting of motor vehicles or chartering of boats,SERVIÇOS EXECUTIVOS RENT A CAR,3500,2012,1,6
199445,0,2013-02-25 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,05454390000193,Fuels and lubricants.,POSTO MONUMENTAL,152,2013,2,0
199446,0,2013-03-13 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,05454390000193,Fuels and lubricants.,POSTO MONUMENTAL,126,2013,3,2
199447,0,2013-04-23 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,05454390000193,Fuels and lubricants.,POSTO MONUMENTAL,138,2013,4,1
199448,0,2013-03-13 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,09205835000152,Fuels and lubricants.,POSTO PETROMINAS LTDA,80,2013,3,2
199449,0,2013-01-21 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,05265605000128,Dissemination of the Parliamentary Activity.,METROPOLE INTERATIVA,1300,2013,1,0
199450,0,2013-03-06 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,05265605000128,Dissemination of the Parliamentary Activity.,METROPOLE INTERATIVA,1300,2013,3,2
199451,0,2013-03-27 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,05265605000128,Dissemination of the Parliamentary Activity.,METROPOLE INTERATIVA,2600,2013,3,2
199452,0,2013-05-07 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,05265605000128,Dissemination of the Parliamentary Activity.,METROPOLE INTERATIVA,2600,2013,5,1
199453,0,2013-08-06 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,05265605000128,Dissemination of the Parliamentary Activity.,METROPOLE INTERATIVA,3802,2013,8,1
199454,0,2013-09-26 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,05265605000128,Dissemination of the Parliamentary Activity.,METROPOLE INTERATIVA,3802,2013,9,3
199455,0,2013-12-03 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,05265605000128,Dissemination of the Parliamentary Activity.,METROPOLE INTERATIVA,3802,2013,12,1
199456,0,2013-12-17 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,05265605000128,Dissemination of the Parliamentary Activity.,METROPOLE INTERATIVA,3802,2013,12,1
199457,0,2013-09-13 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,09296295000160,Airline tickets,AZUL linhas aéreas brasileiras,539,2013,9,4
199458,0,2013-06-13 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,07575651000159,Airline tickets,GOL LINHAS AÉREAS INTELIGENTES,749,2013,6,3
199459,0,2013-09-12 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,02012862000593,Airline tickets,TAM LINHAS AEREAS,1360,2013,9,3
199460,0,2013-07-18 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,07575651000400,Airline tickets,vrg linhas aéreas s/a,1508,2013,7,3
199461,0,2013-09-11 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,02558157000162,Telephony,TELEFONICA BRASIL S.A.,490,2013,9,2
199462,0,2013-09-26 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,02558157000162,Telephony,TELEFONICA BRASIL S.A.,301,2013,9,3
199463,0,2013-09-11 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,02558157000162,Telephony,TELEFONICA BRASIL S.A.,384,2013,9,2
199464,0,2013-09-11 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,02558157000162,Telephony,TELEFONICA BRASIL S.A.,379,2013,9,2
199465,0,2013-09-11 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,02558157000162,Telephony,TELEFONICA BRASIL S.A.,346,2013,9,2
199466,0,2013-12-12 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,02558157000162,Telephony,TELEFÔNICA BRASIL S/A,375,2013,12,3
199467,0,2013-12-12 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,02558157000162,Telephony,TELEFÔNICA BRASIL S/A,1226,2013,12,3
199468,0,2013-12-12 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,02558157000162,Telephony,TELEFÔNICA BRASIL S/A,382,2013,12,3
199469,0,2013-12-12 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,02558157000162,Telephony,TELEFÔNICA BRASIL S/A,312,2013,12,3
199470,1,2013-01-01 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,02558157000162,Telephony,TELEFÔNICA BRASIL S/A,377,2013,1,1
199471,0,2013-11-13 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,02558157000162,Telephony,TELEFÔNICA BRASIL S/A,1140,2013,11,2
199472,0,2013-11-13 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,02558157000162,Telephony,TELEFÔNICA BRASIL S/A (VIVO),464,2013,11,2
199473,0,2013-11-13 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,02558157000162,Telephony,TELEFÔNICA BRASIL S/A (VIVO),382,2013,11,2
199474,0,2013-11-13 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,02558157000162,Telephony,TELEFÔNICA BRASIL S/A (VIVO),390,2013,11,2
199475,0,2013-11-13 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,02558157000162,Telephony,TELEFÔNICA BRASIL S/A (VIVO),310,2013,11,2
199476,0,2013-01-02 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,04206050008246,Telephony,TIM CELULAR S.A,899,2013,1,2
199477,0,2013-06-13 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,02449992000164,Telephony,VIVO,242,2013,6,3
199478,0,2013-07-13 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,02449992000164,Telephony,VIVO S.A,268,2013,7,5
199479,0,2013-08-13 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,02558157000162,Telephony,VIVO S.A,492,2013,8,1
199480,0,2013-08-13 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,02558157000162,Telephony,VIVO S.A,449,2013,8,1
199481,0,2013-08-13 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,02558157000162,Telephony,VIVO S.A,275,2013,8,1
199482,0,2013-08-13 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,02558157000162,Telephony,VIVO S.A,372,2013,8,1
199483,0,2013-08-13 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,02558157000162,Telephony,VIVO S.A,536,2013,8,1
199484,0,2013-10-09 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,02558157000162,Telephony,VIVO S.A,561,2013,10,2
199485,0,2013-10-09 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,02558157000162,Telephony,VIVO S.A,373,2013,10,2
199486,0,2013-01-13 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,02449992000164,Telephony,VIVO S.A.,283,2013,1,6
199487,0,2013-01-13 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,02449992000164,Telephony,VIVO S.A.,205,2013,1,6
199488,0,2013-01-13 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,02449992000164,Telephony,VIVO S.A.,422,2013,1,6
199489,0,2013-01-13 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,02449992000164,Telephony,VIVO S.A.,380,2013,1,6
199490,0,2013-06-13 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,02449992000164,Telephony,VIVO S.A.,252,2013,6,3
199491,0,2013-06-13 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,02449992000164,Telephony,VIVO S.A.,326,2013,6,3
199492,0,2013-06-10 00:00:00,2442,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Psdb,02449992000164,Telephony,VIVO S.A.,278,2013,6,0
